,OrderNo,OrderDate,Month,Year,CustomerID,Revenue,First Touch Channel
896010,300039215960,2022-12-03,12,2022,c4c47cec336d1c7ad6df1eb402af8f85,1349.1,Referral
248725,300017072460,2021-06-04,6,2021,3c4cbdcdb0f373e90dc4160fbbf9b02e,59868.0,
81395,300019913941,2021-10-27,10,2021,ad691ea38b3c01b87d9b232f25cbb1de,899.0,
1759889,300049034009,2023-06-07,6,2023,d805d76ed6c0a44da653445dba6019cb,1999.0,
35982,300020758369,2021-11-28,11,2021,086d6acaa30945bc30b4a074377ced43,13919.5,
1606318,TC300050016273,2023-06-24,6,2023,f95662d49ad0e53950b886fdee7549d8,14249.0,
1283794,TC300037626563,2022-11-07,11,2022,4cc560717867baa6e55bbd29b15612b0,4999.0,TCP
1247936,300032603901,2022-09-06,9,2022,3df026b43fc611c0800c99639b448eb6,1169.1,Organic Search
1189195,300038496386,2022-11-23,11,2022,c7fe7fb2b45ce13015e55ebbee34f522,960.0,Affiliate
161000,300017234672,2021-06-21,6,2021,66cceeef13c9238a71902249e9a1c0ee,27999.0,
929408,300035774533,2022-10-12,10,2022,ea898af321d93092b7eabf392a10af44,111490.0,Organic Search
153291,300017640491,2021-07-06,7,2021,e3b3d53de0fd2eaa8813d86c5c173e2e,1399.0,
2082061,300041167776,2023-01-11,1,2023,595247e53b4da548378ae1f7e2618743,24990.0,Paid Search
1784474,TC300042791360,2023-02-11,2,2023,c8fd306ff32066192143506c0140f02e,15499.0,TCP
318288,TC300035174147,2022-10-05,10,2022,5f30360bbb056fef96b725f46818acf0,29990.0,TCP
209584,SLA009EC1600740,2021-02-18,2,2021,be910e6a2ed8ceef8f306d83b7a92811,2001.0,
869519,TC300030069492,2022-07-22,7,2022,cd64f1a58ecd989d839414dfc41242bc,19499.0,
415069,300034015071,2022-09-25,9,2022,96645bcfe1144cb1a2e4981f5569061d,599.0,Organic Search
715850,TC300026635830,2022-05-19,5,2022,9f2a299ddcae2324adc74bdaef368835,7799.0,TCP
771584,300033818174,2022-09-23,9,2022,906a3c7545677350ed9f0bfe78b39d5f,1399.0,Paid Search
1198115,300032203689,2022-08-26,8,2022,55f58e31bd808e9fa3fb5fe35d952805,2790.0,Paid Search
1657631,TC300047868134,2023-05-19,5,2023,6a3d57c341559593bcca6324045dda0a,48928.25,TCP
1224301,300039360779,2022-12-07,12,2022,78ea921d30b79f68a5f1081c96bdb0c2,17549.1,Affiliate
1888727,TC300049716084,2023-06-22,6,2023,b6ddc1ab1820e87048ed36233e6610cf,1570.0,
1295436,TC300039033704,2022-11-29,11,2022,54e123be0da9d0014b074022006ba71d,1499.0,Paid Search
44752,300019498444,2021-10-09,10,2021,caee4ad9ad09080c8e2ba7028a86ea89,10799.1,
1461102,300042060922,2023-01-26,1,2023,81818e985648b9e56eae244804b02c96,499.0,Paid Social
1269403,TC300037538249,2022-11-11,11,2022,83fc6defb7659cad7640e2c818f4f33d,46990.0,TCP
452850,TC300030600890,2022-07-31,7,2022,bebb6e4acd9c493ef0c46fa25f5ca538,27990.0,
1366093,300022440725,2022-02-05,2,2022,4735454eab84da2eb44c99b8f69174ff,9035.1,Direct
1801697,TC300049973861,2023-06-23,6,2023,acdb3996485d366929916e5dba9ea77a,43998.0,
1134315,QBMPJDOUKC00,2022-03-06,3,2022,03b5a5c3962768a52610f94bad4b83cf,49590.0,
966712,300027260440,2022-05-30,5,2022,88fe544dae784040c4d625cf23583950,6799.0,Organic Search
581067,TC300032647805,2022-09-04,9,2022,6fa2d4722a068d4632d61f8e8e984f7b,499.0,TCP
357405,TC300031015989,2022-08-07,8,2022,9986cad7ac0c1718a53f0962a629be6d,27900.0,
522616,TC300031171183,2022-08-09,8,2022,b182cd5532cf48a493bb033211da2dd6,13499.0,
230867,SLA117EC1605724,2021-02-23,2,2021,0a5b8b74bc38e3b6500ab3074b3b1a40,2209.0,
1915640,TC300046965667,2023-05-04,5,2023,17c63f53a148f30ed6c7332608250955,9990.0,Direct
748715,TC300025924925,2022-05-07,5,2022,c8b0a80dd5e6f555e1d2014b4719bd0a,44990.0,TCP
1457607,300041797711,2023-01-26,1,2023,2813788a700064e1ace11efb4eba6df1,1399.0,
1603003,TC300046717109,2023-04-29,4,2023,e06f60f69f150fe5ed8a43d9b3e888de,9249.0,TCP
689624,300032952221,2022-09-11,9,2022,f99ed987800525b41c3e06549769b7b3,999.0,Organic Search
618640,300024127245,2022-03-27,3,2022,4a327b9f92323055a8777ff9c32bad29,61990.0,Direct
197434,300021070974,2021-12-15,12,2021,b242886f82ce118b54e6781d2df14a2e,2049.0,
895011,TC300039200344,2022-12-03,12,2022,e99a423fb6d14b12a27d166d431ea576,1366.0,TCP
1254037,300039142498,2022-12-01,12,2022,babed134020d64e451774408a29e94b7,599.0,Organic Search
185261,300019138876,2021-09-24,9,2021,8cf6ef30f1b0880e72cbfddc76f918df,19999.0,
877942,300024018045,2022-03-31,3,2022,074132705e82bb6fcf5c9daf76827c53,27990.0,Affiliate
906207,TC300029657843,2022-07-14,7,2022,9b6394002517710db0527f333b341441,5098.0,TCP
510692,TC300028979552,2022-07-02,7,2022,2dc250efd4c59615b46baf7bfc3c6653,1439.1,TCP
920190,TC300025600308,2022-05-05,5,2022,ab70cdd126378a3a80ff647f3f7efb87,11069.1,
435522,300040279396,2022-12-25,12,2022,d489b6e4e78be21cf788173352064eb2,699.0,Paid Search
1416891,300022933895,2022-02-21,2,2022,18270183e9e6fa607b34fcc97384e465,1990.0,Referral
237874,300017285249,2021-06-15,6,2021,d302e90182ed80296bf573a3e5345215,0.0,
1273960,300022300167,2022-01-30,1,2022,2c14cb22d36ddfca18a1a3f6dbe84f36,899.0,Direct
71194,300019493626,2021-10-08,10,2021,ff75b1750a9903814bee578868b27eba,1008.0,
1403426,300021946051,2022-01-21,1,2022,32def34061db9661b553317a6e4e310b,499.0,Paid Search
588017,TC300035269732,2022-10-08,10,2022,5c6812a7639ca7131627f49ed62b4fcd,2949.0,TCP
426273,TC300035316629,2022-10-19,10,2022,ed14bc15211d6385916e55b029356b8c,51990.0,Direct
528875,300033142413,2022-09-24,9,2022,37daf445ddb293eeb5cbc7d3397f116d,89900.0,Direct
593616,TC300040210573,2022-12-24,12,2022,b88f09a49742739d0e1ba9863fdaf313,62490.0,TCP
1137614,TC300032021019,2022-08-22,8,2022,0ed9503def9965a6bdf3c07ca4513247,1099.0,TCP
152244,PJH33QS9D000,2021-12-21,12,2021,af804a55f94920577afdb89aefc9d655,42990.0,
1612780,TC300040939098,2023-01-08,1,2023,02800f7ed85cd5b65039cd61d732337a,12990.0,Direct
1287252,TC300039967034,2022-12-20,12,2022,6f90b15a5df5b797b90fb7771fe340cc,299.0,TCP
186922,300017886274,2021-07-18,7,2021,034e3e227e0c84150e707045bd846370,45990.0,
1320030,300037718701,2022-11-09,11,2022,756607fb5e165b4d094287d1c7b6a02a,4499.0,Paid Search
1371012,300022849804,2022-03-01,3,2022,9dbe8734a4513b89b9dd70d3f377f9d3,18048.1,
2027491,300043003880,2023-02-15,2,2023,8e08bbb6e4b925e88541f4f4104bea42,27.0,Affiliate
1507939,300047139581,2023-05-07,5,2023,cd8ae52b4826449997dd78c5ff633069,25994.0,Organic Search
1057092,300025800755,2022-05-26,5,2022,06731b1bdf4fc20efdb25beca1bcfb4c,50400.0,Paid Search
1557487,300048307714,2023-05-27,5,2023,92ef5de2106c973a15b20212683045b6,23990.0,Organic Search
1168864,300026471431,2022-05-17,5,2022,e9e3c4e7781047fc18d959e630346464,2078.0,Paid Search
1840872,TC300040786467,2023-01-02,1,2023,1bd236a2249bd5ac5a0bfd5c08eed618,28999.0,Direct
1853801,TC300049354418,2023-06-19,6,2023,837a6a91d6df9e9f9fc754fe0f89438c,369.0,
1693457,TC300047040998,2023-05-05,5,2023,cacbbaf2ed6c26633586a1c6068f0d5a,12999.0,TCP
637121,300028144991,2022-06-16,6,2022,fb3b3a2262ce9ea08e61a050185d77a7,199.0,Affiliate
980094,TC300032188110,2022-08-25,8,2022,71db5eb6fa1c5515e37701e19245ed62,18999.0,TCP
650863,TC300039252309,2022-12-04,12,2022,2ae16a1fd44ee674ae708363f342af71,1366.0,TCP
1699744,300043147567,2023-02-18,2,2023,4debcfc6f7c9c435b1c89bacd291ae93,449.1,Paid Search
1256737,TC300032262732,2022-08-29,8,2022,495957faa6f440c0c972efa60e3b32da,6999.0,TCP
197972,PHIS145NO400,2021-12-15,12,2021,f4f26cbf187863e098f57a0d4707a402,59990.0,
1343143,300023750809,2022-03-18,3,2022,dbd9dab8570ef424e0aa652805201f53,20990.0,
1050802,300024352021,2022-04-01,4,2022,823e1451edb45e1da6dbf7711cfb1ddf,22499.1,Affiliate
737618,300033322835,2022-09-17,9,2022,1119b86819b6622f35c19ce40118cb22,630.0,Organic Search
1522515,TC300040082345,2023-01-01,1,2023,fc96de4bc2db9d879e9067fc2a97eca9,1962.0,TCP
1575200,TC300049112333,2023-06-10,6,2023,3b8bf7b24d733c863f129543cb77ed54,4491.0,
1803412,TC300047370000,2023-05-11,5,2023,372f65625a8d3f24a6ffbe7b466ab91a,4221.0,TCP
1267078,300037793513,2022-11-11,11,2022,3d92aca676f016f89f1c1248fd6fae06,16131.0,Direct
1649993,300046106078,2023-04-20,4,2023,baf016fe3bbcf2d5659ee0f1b711f472,7499.0,Referral
341812,TC300036385768,2022-10-20,10,2022,0b8216b4ed0912a534a541d7ba0d81c2,1699.0,TCP
594692,300040226642,2022-12-24,12,2022,a13fa8ca0abe2a1bd3e684a309230e3a,33990.0,Paid Search
1718735,300041470655,2023-01-21,1,2023,0f93f89099b9810fe133b105e4d04d4f,4300.0,Referral
423066,TC300025061574,2022-05-01,5,2022,d4168059db6f313315d86d70986a7d4a,22491.0,
384009,300038901218,2022-11-27,11,2022,5fcd107fd3df568866776a97052ad1dd,999.0,Paid Search
1055227,TC300027115572,2022-05-26,5,2022,08cf46096faea58078f6b05603565ec8,1699.0,
1181480,TC300037459067,2022-11-03,11,2022,35fd4cea3cda27a334a1ccd6a3609e19,18999.0,TCP
419038,TC300028381277,2022-06-19,6,2022,d147cd8ddf39df27e18f1b2ddd17bc67,12598.2,TCP
1573784,TC300047931347,2023-06-10,6,2023,015d51b1459781de2a2e4f61a436f406,12499.0,
230378,300018985590,2021-10-01,10,2021,68844b00aa485e352de7819a05b025da,43400.0,
715717,TC300026689122,2022-05-19,5,2022,0cc208765a5308a11eb9ed3104bbf1b8,15999.0,Affiliate
1670433,300046054094,2023-04-19,4,2023,e82e0e18bec1d24c18b9060c94b0ef07,44490.0,Organic Search
1750515,300044536200,2023-04-12,4,2023,1f9af89d7de7732f55cafc9a86119b85,554.0,Paid Search
1803730,TC300047377225,2023-05-11,5,2023,c7cd91f180e34798f95451fa21497eab,9499.0,TCP
317329,300035353271,2022-10-05,10,2022,e4f1a7783e318a737aea430ff670e536,6990.0,Direct
832038,300037317245,2022-10-31,10,2022,b6202637b9c3da56bbbb49ad316939ed,4995.0,Organic Search
54316,300019963189,2021-10-29,10,2021,3e9d746b029ada653b93aea0fa9c3ab4,12949.07,
1178664,300024194439,2022-03-29,3,2022,eb206d94f46f5808a3cba4a3a01522d6,9999.0,Direct
1649243,300046118356,2023-04-20,4,2023,ed2952c05063eca95eaf128049aa1e89,314.1,Organic Search
1129686,300030655781,2022-08-01,8,2022,c37b96ca1d152179d28d5dad2289ad85,28999.0,
612876,300037809217,2022-11-25,11,2022,4d2d0ddb07af706357c08b314644fdde,999.0,Paid Search
1326719,TC300025040866,2022-04-18,4,2022,af07832f05bbdfa41dce97ee3d0de5f5,899.0,
1802807,TC300047074087,2023-05-11,5,2023,04470cc0d70f15d3b0e3cb1a3dec8217,1299.0,
373583,300030204227,2022-07-24,7,2022,544c5578abf152d8d9e647d42695cf63,499.0,
1085552,TC300038970209,2022-11-28,11,2022,b1ef0ae0a9d7dd72d2adcde083ab22fc,989.1,
360758,300031012127,2022-08-07,8,2022,7f2833b379f97f6f70f8a319e1d2e5aa,16244.05,
1747175,300045649746,2023-04-12,4,2023,0cfdbbce7242af85fe163a9f952ca30b,4990.0,Organic Search
1618796,300046269894,2023-05-06,5,2023,98e9b072081264365cc35171a30f32a3,70990.0,Organic Search
1063967,TC300038147234,2022-11-18,11,2022,956eaffbdc49ca186ef64017173c30db,3998.0,Internal
669139,300032225957,2022-08-28,8,2022,8447e11a155f4ccd9fb98888ad1f8d00,539.1,
2001970,300045015372,2023-03-29,3,2023,c47ca37a57f07ffc3e5cc50129315c7b,48990.0,Paid Search
1977323,300044434328,2023-03-17,3,2023,ecf9d18aaa0037a8a8971f67f6efae80,16191.0,Paid Search
177087,300015629908,2021-07-11,7,2021,5fbaddc6edda7508d877c9ae8f9d5e92,39990.0,
1390388,Q6AOIGO29K00,2022-02-17,2,2022,e191952b6729c21fede914aef37b0356,55209.0,
389198,300024462191,2022-04-03,4,2022,cbd54040c6e1613d0af2a50357437b2f,8541.0,Direct
1806641,300043481143,2023-02-25,2,2023,f39d16d5569e455127f7e8f5d4efd4aa,68900.0,Direct
1718904,TC300041674414,2023-01-21,1,2023,2653d81f54a97fb37c3ddd137fe07a52,509.0,
95207,SLE024EC1658763,2021-04-02,4,2021,ee9f221900d2e14033013269dcb00eb5,998.0,
2080184,TC300041426225,2023-01-17,1,2023,9469b743deb2bbc81151cf995c394076,799.0,TCP
345590,300036432209,2022-10-20,10,2022,b5f3db290d7311b6d6b8a5f3038c83e8,15990.0,
197013,300017187738,2021-06-11,6,2021,cb16bb445ce56db190c659e3e72132de,799.0,
1884995,300045065834,2023-03-30,3,2023,ea181812997c6aeb1fbfd011c575084b,2601.0,Organic Search
1391875,300023409952,2022-03-08,3,2022,0e0bdff773e8a642988097eb0837c409,6309.0,Paid Search
1132091,TC300025420011,2022-04-27,4,2022,c86a8561b360be2842f1bf8bed7f9446,215.0,
545189,300035933434,2022-10-15,10,2022,2b799b06c71ebbb10f684b7afe3af3ae,10990.0,Direct
711863,TC300026640660,2022-05-19,5,2022,132d3369bb44e22391689b86a604ae67,7799.0,TCP
327240,TC300036040221,2022-10-16,10,2022,5518b4f2202208bab513f4b44f3fb010,60.0,
1260306,TC300033067393,2022-09-13,9,2022,31e491e7c74e2a29309142c59eb973a2,2598.0,TCP
731150,300037578310,2022-11-06,11,2022,a289c9617540c35cd65e020b739afb35,1799.1,Direct
966607,TC300027311229,2022-05-30,5,2022,bfdb98e9980768d0b4bcb9dc22486fa0,68990.0,Internal
1736761,300042500359,2023-02-04,2,2023,0e9d573a2333ca06a7dd96a220d03b8e,699.0,Affiliate
843227,300035839419,2022-10-13,10,2022,463adb81b522cef9d9d891b392d9ea37,890.1,Affiliate
645030,TC300037161391,2022-10-29,10,2022,3073237e664df7960253909ae5c43d79,959.0,
458337,300027908626,2022-06-12,6,2022,b632e7b633075dae6f38b6dfbe0f4d8a,229.0,Organic Search
1309606,300022851213,2022-02-19,2,2022,797eabb5261ac75fd7f68ff029894a94,16490.0,Organic Search
91647,300019053543,2021-10-02,10,2021,c78cda5774c64c647e915eb25d4ba3e0,134900.0,
2034783,300041084562,2023-01-09,1,2023,6bbe01dd1fac8a27160c5f2ad5d34b20,849.0,Paid Search
856871,TC300024958907,2022-04-16,4,2022,75630190534fbd8a0fc6c6640c188b49,532.1,
1907898,300041574363,2023-01-20,1,2023,df99c1e380da74f10ae3de6024af1c47,42990.0,Direct
1859461,300047543022,2023-06-06,6,2023,6979e18d02cceb1f84b1d9ea149aa179,30990.0,
692698,300028165555,2022-06-17,6,2022,814a6de3a7a6c3230fa563399baa7c0f,13499.0,Direct
652453,TC300039279548,2022-12-04,12,2022,fb57f24d47dc8dc631d9b76ea10c42fd,1999.0,TCP
1019259,300038565079,2022-11-24,11,2022,f43a552acdc9d3571327c12c763e5665,1999.0,Organic Search
1312637,300024010014,2022-03-25,3,2022,2d55e551e0b40f49c269fc7dab33193b,3630.6,
1894648,300049759320,2023-06-20,6,2023,3a66e2484e5ee84902dc7e62408892ff,1570.0,
296529,300036577500,2022-10-22,10,2022,fd397979c86cf11a328d0a7a5a6c7cbd,40900.0,Organic Search
925009,TC300028065092,2022-06-23,6,2022,16fc4ed2559c8247026b19e5cdb494c3,31990.0,TCP
1732361,300041994292,2023-01-25,1,2023,08e081f554f970963f3bef8efff6357b,897.0,Paid Search
1450123,300021701128,2022-01-11,1,2022,f36baff3b487d7c41e11a092ea939fed,8549.05,
2017812,300042410146,2023-02-02,2,2023,62b106c4117a006173b4c16f64aaf556,1299.0,Organic Search
478931,TC300029404066,2022-07-09,7,2022,cf8246c4437a47800444dc320e87e055,19999.0,TCP
1555525,TC300048408455,2023-05-27,5,2023,9cedb2b2b2c09cd0e1877207e7e63a8f,1539.0,TCP
576568,300023797237,2022-03-20,3,2022,994184bee75193ae1d2691db15034903,22990.0,Organic Search
177283,300017224089,2021-07-11,7,2021,0e678d24857c11f22ea7f8204268f36f,107290.0,
11512,300021338960,2021-12-26,12,2021,03b6ebe13caeb7d72a7f6ea5a4b2b850,14484.87,
539732,300026272917,2022-05-29,5,2022,033ffca00fbf07dba33d209977acb5d4,7191.0,Paid Social
2088611,300041490221,2023-01-18,1,2023,fde9d0cf1ec592cde7ab1dcf9ea86e7e,5499.0,Organic Search
1222125,300024131186,2022-03-28,3,2022,6bca59abb5662a804d032dea08fbe852,22499.1,Direct
963308,300028321565,2022-06-21,6,2022,c8d334716a68f9f78d9be053fa515ce8,12999.0,
1975778,300044050298,2023-03-17,3,2023,2deb58f01a51daa4d26c89932fdc087b,1199.0,Organic Search
1956662,300041519220,2023-01-19,1,2023,30e442980e55a14ec45c8e4c5a781071,1899.0,Paid Search
1510622,300048493831,2023-05-28,5,2023,db18c06ced93961a167a0458e44bec88,15990.0,Paid Search
812633,TC300032915089,2022-09-10,9,2022,7adf424936baf23c93c17f1dc14db45f,4138.2,TCP
283933,300030990074,2022-08-15,8,2022,ce6af0dfd17c3223aab1ed022404238f,10690.0,Affiliate
459752,300026384615,2022-05-15,5,2022,afb31d34114846db1cce036affd046d3,3040.2,Paid Search
1760726,TC300045845904,2023-06-07,6,2023,264ceaed9bc433227ee9d8b7cb05fd6e,4999.0,
841593,300029500099,2022-07-11,7,2022,2834886059779843545ef5567155c4ab,799.0,
1752994,TC300047942936,2023-05-26,5,2023,e55a3c94256dcf1a7008d685eca1aafd,179.1,Direct
1743696,TC300047691553,2023-05-18,5,2023,519df63c9d667ab36b3863b1f99f466a,1999.0,TCP
1606379,TC300049675483,2023-06-24,6,2023,d2733ea3e0236933705c89173c012585,32990.0,
618347,300024109818,2022-03-27,3,2022,d5b36b64b7198689b6bd01c828026af3,46990.0,Direct
295807,TC300034542695,2022-10-22,10,2022,c914339f948f7291d450d68c400608a9,599.0,TCP
1701732,300047364887,2023-05-15,5,2023,4dd90a5f9a53e72d5468021ca7eda937,33990.0,
1424669,300021459968,2022-01-09,1,2022,7faaecdcdc2e3d86ee20eed3c93e1189,14848.2,Affiliate
1703915,300047610694,2023-05-15,5,2023,ff7a4b8c57245912e574c0ec43111342,18999.0,Organic Search
137663,300018126055,2021-07-29,7,2021,c4995631c692abc2072f8924abd99d46,1299.0,
1135775,300023162235,2022-03-06,3,2022,90866181dd57f5a173174ecadd61f076,17082.0,Direct
117339,300017468921,2021-06-25,6,2021,011e6dac58c6b6cf23661e5522b1a2b6,15178.0,
709922,TC300026631279,2022-05-19,5,2022,b24c23dca066bb3d26100489ff62299e,24291.0,
1003298,TC300031557191,2022-09-02,9,2022,88231e324cdfbcd2359651b810e5ef1b,1078.2,TCP
910156,TC300028868677,2022-07-15,7,2022,59fc9597563f7ec69beca1ecfd1b8081,948.1,TCP
275698,300016654633,2021-05-18,5,2021,d58dfc7a2dbf568ead180f0abd3e445e,129900.0,
302387,TC300031605066,2022-08-14,8,2022,ac49844972379cc8b68a595fc3c0b6eb,20999.0,TCP
210953,PAS5M235BO00,2021-11-24,11,2021,3494778328bdd08b336d4874563640b7,66899.0,
462540,TC300026403970,2022-05-15,5,2022,715e6d8e20878b27e9bb3272992d3cdc,66990.0,TCP
1071131,300031817603,2022-08-18,8,2022,8d8cbb4fd5ee42fb6e1edd8e69a8dcf7,1690.0,
1603410,TC300046607521,2023-04-29,4,2023,c87d781056af7b875fc843f1255ee54d,70990.0,
611042,300038686850,2022-11-25,11,2022,fb6772a6def202262a921d989cbc74e5,9499.0,
30002,300019341161,2021-10-03,10,2021,db5757115a16e3881a3a8eae73f31e87,49996.0,
2032056,300042561980,2023-02-06,2,2023,314c960f8e9c85984a88c1b49e08c892,849.0,Organic Search
546925,TC300038779932,2022-11-26,11,2022,00fcd78d6431df681442cd0a51795200,5997.0,
1183790,300026994520,2022-05-24,5,2022,d7301109f00f47fc74473386493c3ca4,2195.05,Paid Search
1647416,TC300046816696,2023-05-01,5,2023,8e4d4422aa17022f7f2bbcfc602bee6a,11749.0,TCP
1127887,300026182210,2022-05-11,5,2022,3210781d718bb8f79b5df257884c3ca4,8091.0,Paid Search
1076556,300040170949,2022-12-23,12,2022,2c12e65d0712d7bd1c0a60c057e8887b,3249.0,Paid Search
432052,TC300036863707,2022-10-25,10,2022,493298f1dcbd7635a0c26c28ae6d1f20,15990.0,TCP
622962,300038298467,2022-11-20,11,2022,e46040a585df2397ffa1b65f80a964fb,11691.0,Paid Search
43514,300019676660,2021-10-17,10,2021,0a3268b0855ed0377603d6946a602259,14002.05,
1150206,300024942126,2022-04-25,4,2022,97426bd9bd26106caec9091124881d30,42100.0,Organic Search
1163555,TC300032687191,2022-09-05,9,2022,1a8dc4e62870ea765ce65f2966daef52,149.0,TCP
968552,TC300027318345,2022-05-30,5,2022,2a5da99021ddb1feebc90b3a27c85f10,68990.0,TCP
877635,300024952935,2022-04-15,4,2022,d167c1aae637b4203ad145d42f16c03f,6399.0,Paid Search
2052229,300042721419,2023-02-09,2,2023,7707766e7937ec41644ee0c6ab0b67f8,83400.0,Paid Search
1931660,TC300043464674,2023-03-23,3,2023,d0d1e9aad78143d2c907d8da9b55d599,10791.0,TCP
2017236,TC300042400235,2023-02-02,2,2023,c226428f472a24ee75fae6677264377a,149.0,TCP
960071,TC300039565993,2022-12-10,12,2022,7e69547f2034b4467a9af5d05f20c754,3998.0,
2019933,TC300044916803,2023-03-27,3,2023,fd5d5f23092f6708f7a8c512996ead74,687.6,
1204446,300022558069,2022-02-13,2,2022,ccbbe82069d382afc89793442fb68166,18580.0,Paid Search
663253,TC300034695855,2022-09-29,9,2022,f32887ddd31255fbb015aa6048c1e068,7500.0,TCP
521105,PV6N55DQOO09,2022-01-26,1,2022,3611f148612983be1a38d319affd88ae,12499.0,
1155961,300032654106,2022-09-14,9,2022,cae22d0b9e71d9d5ac31e132bad39f93,44800.0,Direct
1683876,TC300045931635,2023-04-17,4,2023,d1b9283ac2b05bb69f82cc1361fa26fc,1799.0,TCP
1622371,TC300048230374,2023-05-25,5,2023,8764f6ad5abeb8963c3e3a68fa0394e0,16999.0,TCP
1972095,TC300043495348,2023-02-28,2,2023,38cd1ab133d91713c9bbc29cef2748e8,499.0,TCP
18960,300020020691,2021-10-30,10,2021,1cfa525fb74c87dfccaabda718825e0f,751.45,
1162093,TC300032688168,2022-09-05,9,2022,4099cda1b881e9736542c44bcb7e9d39,24999.0,TCP
1466472,TC300046157587,2023-04-22,4,2023,55925cbc19245b51759082b53ac68dd1,28900.0,TCP
1369243,300022103021,2022-01-25,1,2022,185ba40a441101eb6a24d962ddc29fcf,124.0,Paid Social
98068,300021394137,2021-12-28,12,2021,dac922494aae3ccf4733fa2b77fba11f,2705.69,
576130,300023617495,2022-03-20,3,2022,370ab1ad20ad26a4f5b96dcb3ed084b0,6803.1,Paid Search
734253,300029765059,2022-07-16,7,2022,0d537478747bd30cb001edd7b5a4b1fa,7641.0,Organic Search
571695,300028442167,2022-06-25,6,2022,ecfd8f3ba319b6aba5442f9b49f6ba4d,664.05,Paid Search
335843,300033690981,2022-09-27,9,2022,91af14d339d88df7d87d976190a6781f,1149.0,Direct
768731,300032544258,2022-09-03,9,2022,dd4ecf1fc5e6436471166ac26c9f8a83,2016.0,
29314,300019313089,2021-10-03,10,2021,1c8a19ade31daef779287d4cf5c94137,999.0,
691005,TC300039599841,2022-12-11,12,2022,554baad1e185c55ef00883cbb116a000,3198.0,
1446049,TC300021734570,2022-01-12,1,2022,f8ee2e38d6560087b4a3dd2da6f91957,1090.0,
314274,300036446997,2022-10-21,10,2022,cdb2655511c25f25554aa2b7b0d19b93,9990.0,Paid Search
2040583,TC300042646303,2023-02-08,2,2023,f0a3011ff02a1ae3b704179daf922ea0,4901.05,TCP
1373135,300022823314,2022-02-18,2,2022,cea8f9e231d29facad4c0b08276ced58,11399.05,Referral
1886423,300049867785,2023-06-22,6,2023,89649ba59fd97694c05d641199266b20,399.0,
1654202,TC300047424363,2023-05-12,5,2023,673be9ecaba838166c946b1251996ecf,289.0,TCP
215034,300018473596,2021-08-24,8,2021,daef5854fc91b8395be76484768cef65,1900.0,
1011836,300040108165,2022-12-22,12,2022,11c406a5d3b33f59c7d1db7dd3b7bd7a,4240.0,Paid Search
155875,300017946567,2021-07-21,7,2021,721cd60403200a2134ee089f604529ed,14749.0,
1328727,300023657669,2022-03-15,3,2022,9d91cb5f26d451eaf22dbcddbc27e917,8999.1,Direct
1591151,300043542019,2023-02-26,2,2023,8c71bb7feacb2fc5ef3c1911d3e01641,17190.0,Direct
1548841,300047495665,2023-05-13,5,2023,29203dc4b0585b86d8a2ef01a4ffadee,13490.0,Paid Search
6364,300020102645,2021-11-02,11,2021,03224501fcae3211abbea839fdf0ed90,1741.63,
649703,TC300036094305,2022-10-17,10,2022,b45ca2f9f3ad650f29764432b6b7ec89,30.0,TCP
753087,TC300037006841,2022-10-28,10,2022,01dbfefd7f87aa508dbf35834273cae0,269.0,TCP
92041,300019315085,2021-10-02,10,2021,ac8ac83c773400dee1ea17f1d75234cd,799.0,
724587,300028985445,2022-07-01,7,2022,eeba6b3207dbe3fcc83e7459bc810eb7,46990.0,Paid Search
1032282,300039851398,2022-12-17,12,2022,41737af8cf58bd8d070549d34e3aaade,14240.0,Direct
2096381,300043379158,2023-03-08,3,2023,f5237dce072745a83689a8e3e44a189b,7890.0,Organic Search
733104,TC300029763482,2022-07-16,7,2022,ea24f5ed1c2b5848036fac6ecd23817c,5499.0,
341500,TC300036452445,2022-10-20,10,2022,f5afd607c80ebb6dacafc4b56b88fff3,145.0,TCP
1122093,300024245907,2022-03-30,3,2022,5ba7bfc6590af39062f7277518aa112d,14200.0,Referral
635770,TC300028107674,2022-06-16,6,2022,f1dd0e52d316a45c34c8b073cedb63ce,499.0,
1470005,300046309661,2023-04-22,4,2023,4bef1a30e8617ba754e32efe53db6fe0,2229.0,Organic Search
1146125,300026113908,2022-05-10,5,2022,5af8f8d65da07bf1ad501eb5bd850729,1900.0,Internal
273559,300016765305,2021-05-20,5,2021,5dc5f982989d265349441479779812d1,52190.0,
1414698,300022972145,2022-02-22,2,2022,1e6de8a0fddf830e5ac34cfc2d773651,3286.0,Paid Social
1585661,TC300046217103,2023-04-21,4,2023,42f3a02f2c188d1afd3fb48aa598ecd6,13249.0,Direct
1860665,TC300047262556,2023-06-06,6,2023,e41aaae170e201f99ab0f1736f73e3fb,899.1,
1439286,300021440712,2022-01-13,1,2022,fb09064f1f0e2ca3d9c803e0d849ffc4,1099.0,Organic Search
1015542,300040460482,2022-12-28,12,2022,48e26aaceab1dd67aad97fa03d78dadc,649.0,CLM
1646524,TC300046798244,2023-05-01,5,2023,334eb094494997971645d4277345629a,399.0,TCP
2046133,TC300042899659,2023-02-20,2,2023,4988f17ac496521e5de359803c32a6bd,309.0,TCP
1089161,300033273733,2022-09-22,9,2022,56567affcecb4150bb40a6494a38395d,16499.0,Direct
